========================================
  TurtleBot4 Wall Follower (RANSAC)    
========================================

[WallFollower] Connected to shared memory segments:
  - /shm_scan
  - /shm_odom
  - /shm_cmd_vel

[WallFollower] Initialized. Target distance: 0.4m.
[WallFollower] Running... Press Ctrl+C to stop

[Loop 640] Processing scans...[Control] Distance to wall: 0.4187m | Angle error: -20.8216° | Front clearance: 0.132m
[Control] Distance to wall: 0.4187m | Angle error: -20.8216° | Front clearance: 0.132m
[Control] Distance to wall: 0.418636m | Angle error: -20.8505° | Front clearance: 0.132m
[Control] Distance to wall: 0.418636m | Angle error: -20.8505° | Front clearance: 0.132m
[Control] Distance to wall: 0.418636m | Angle error: -20.8505° | Front clearance: 0.132m
[Control] Distance to wall: 0.417698m | Angle error: -21.1078° | Front clearance: 0.132m
[Control] Distance to wall: 0.41828m | Angle error: -20.8708° | Front clearance: 0.132m
[Control] Distance to wall: 0.417698m | Angle error: -21.1078° | Front clearance: 0.132m
[Control] Distance to wall: 0.418463m | Angle error: -21.0115° | Front clearance: 0.132m
[Control] Distance to wall: 0.418079m | Angle error: -20.9054° | Front clearance: 0.132m
[Control] Distance to wall: 0.41787m | Angle error: -21.1505° | Front clearance: 0.132m
[Control] Distance to wall: 0.417819m | Angle error: -20.9326° | Front clearance: 0.132m
[Control] Distance to wall: 0.417819m | Angle error: -20.9326° | Front clearance: 0.132m
[Control] Distance to wall: 0.417815m | Angle error: -21.0479° | Front clearance: 0.132m
[Control] Distance to wall: 0.418288m | Angle error: -20.8498° | Front clearance: 0.132m
[Control] Distance to wall: 0.418288m | Angle error: -20.8498° | Front clearance: 0.132m
[Control] Distance to wall: 0.418529m | Angle error: -20.8195° | Front clearance: 0.132m
[Control] Distance to wall: 0.417861m | Angle error: -20.9291° | Front clearance: 0.132m
[Control] Distance to wall: 0.417987m | Angle error: -20.9548° | Front clearance: 0.132m
[Control] Distance to wall: 0.417574m | Angle error: -21.1563° | Front clearance: 0.132m
[Loop 660] Processing scans...[Control] Distance to wall: 0.417764m | Angle error: -20.9044° | Front clearance: 0.132m
[Control] Distance to wall: 0.418169m | Angle error: -21.0302° | Front clearance: 0.132m
[Control] Distance to wall: 0.41764m | Angle error: -21.1878° | Front clearance: 0.132m
[Control] Distance to wall: 0.4182m | Angle error: -21.181° | Front clearance: 0.132m
[Control] Distance to wall: 0.418448m | Angle error: -20.817° | Front clearance: 0.132m
[Control] Distance to wall: 0.4182m | Angle error: -21.181° | Front clearance: 0.132m
[Control] Distance to wall: 0.418129m | Angle error: -20.9417° | Front clearance: 0.132m
[Control] Distance to wall: 0.418129m | Angle error: -20.9417° | Front clearance: 0.132m
[Control] Distance to wall: 0.417637m | Angle error: -20.932° | Front clearance: 0.132m
[Control] Distance to wall: 0.417406m | Angle error: -21.1593° | Front clearance: 0.132m
[Control] Distance to wall: 0.417406m | Angle error: -21.1593° | Front clearance: 0.132m
[Control] Distance to wall: 0.418259m | Angle error: -20.8947° | Front clearance: 0.132m
[Control] Distance to wall: 0.418478m | Angle error: -20.87° | Front clearance: 0.132m
[Control] Distance to wall: 0.418259m | Angle error: -20.8947° | Front clearance: 0.132m
[Control] Distance to wall: 0.418891m | Angle error: -21.0642° | Front clearance: 0.132m
[Control] Distance to wall: 0.418451m | Angle error: -21.1626° | Front clearance: 0.132m
[Control] Distance to wall: 0.418891m | Angle error: -21.0642° | Front clearance: 0.132m
[Control] Distance to wall: 0.417919m | Angle error: -21.1285° | Front clearance: 0.132m
[Control] Distance to wall: 0.418399m | Angle error: -20.6477° | Front clearance: 0.132m
[Control] Distance to wall: 0.417838m | Angle error: -21.1111° | Front clearance: 0.132m
[Loop 680] Processing scans...[Control] Distance to wall: 0.418024m | Angle error: -20.9149° | Front clearance: 0.132m
[Control] Distance to wall: 0.418024m | Angle error: -20.9149° | Front clearance: 0.132m
[Control] Distance to wall: 0.418024m | Angle error: -20.9149° | Front clearance: 0.132m
[Control] Distance to wall: 0.418574m | Angle error: -20.8411° | Front clearance: 0.132m
[Control] Distance to wall: 0.418046m | Angle error: -21.0913° | Front clearance: 0.132m
[Control] Distance to wall: 0.417703m | Angle error: -20.9235° | Front clearance: 0.132m
[Control] Distance to wall: 0.417703m | Angle error: -20.9235° | Front clearance: 0.132m
[Control] Distance to wall: 0.417359m | Angle error: -21.1427° | Front clearance: 0.132m
[Control] Distance to wall: 0.418647m | Angle error: -20.8134° | Front clearance: 0.132m
[Control] Distance to wall: 0.418405m | Angle error: -20.8438° | Front clearance: 0.132m
[Control] Distance to wall: 0.418405m | Angle error: -20.8438° | Front clearance: 0.132m
[Control] Distance to wall: 0.418378m | Angle error: -20.8478° | Front clearance: 0.132m
[Control] Distance to wall: 0.418378m | Angle error: -20.8478° | Front clearance: 0.132m
[Control] Distance to wall: 0.418378m | Angle error: -20.8478° | Front clearance: 0.132m
[Control] Distance to wall: 0.41833m | Angle error: -20.9125° | Front clearance: 0.132m
[Control] Distance to wall: 0.418861m | Angle error: -20.8149° | Front clearance: 0.132m
[Control] Distance to wall: 0.41833m | Angle error: -20.9125° | Front clearance: 0.132m
[Control] Distance to wall: 0.417978m | Angle error: -20.9439° | Front clearance: 0.132m
[Control] Distance to wall: 0.417804m | Angle error: -21.191° | Front clearance: 0.132m
[Control] Distance to wall: 0.418334m | Angle error: -20.8934° | Front clearance: 0.132m
[Loop 700] Processing scans...[Control] Distance to wall: 0.418334m | Angle error: -20.8934° | Front clearance: 0.132m
[Control] Distance to wall: 0.418334m | Angle error: -20.8934° | Front clearance: 0.132m
[Control] Distance to wall: 0.418347m | Angle error: -20.5681° | Front clearance: 0.132m
[Control] Distance to wall: 0.41815m | Angle error: -21.1132° | Front clearance: 0.132m
[Control] Distance to wall: 0.418604m | Angle error: -20.6339° | Front clearance: 0.132m
[Control] Distance to wall: 0.418147m | Angle error: -20.8455° | Front clearance: 0.132m
[Control] Distance to wall: 0.418147m | Angle error: -20.8455° | Front clearance: 0.132m
[Control] Distance to wall: 0.417983m | Angle error: -20.5911° | Front clearance: 0.132m
[Control] Distance to wall: 0.418207m | Angle error: -20.9123° | Front clearance: 0.132m
[Control] Distance to wall: 0.418424m | Angle error: -20.8871° | Front clearance: 0.132m
[Control] Distance to wall: 0.417858m | Angle error: -21.1324° | Front clearance: 0.132m
[Control] Distance to wall: 0.417819m | Angle error: -21.2401° | Front clearance: 0.132m
[Control] Distance to wall: 0.417924m | Angle error: -20.9456° | Front clearance: 0.132m
[Control] Distance to wall: 0.417984m | Angle error: -21.2307° | Front clearance: 0.132m
[Control] Distance to wall: 0.417984m | Angle error: -21.2307° | Front clearance: 0.132m
[Control] Distance to wall: 0.417984m | Angle error: -21.2307° | Front clearance: 0.132m
[Control] Distance to wall: 0.418234m | Angle error: -21.1002° | Front clearance: 0.132m
[Control] Distance to wall: 0.418463m | Angle error: -20.5686° | Front clearance: 0.132m
[Control] Distance to wall: 0.418234m | Angle error: -21.1002° | Front clearance: 0.132m
[Control] Distance to wall: 0.418847m | Angle error: -20.8561° | Front clearance: 0.132m
[Loop 720] Processing scans...
